seed,config_key,method,mmd_rbf,sliced_wasserstein,nan_rate,elapsed_seconds,var_H,var_residual,mean_residual_norm
0,full_big_forward_init,mirafzali,0.0029019415378570557,1.6045068786895536,0.0,884.07,,,
