config_key,method,correction,n_seeds,mmd_mean,mmd_std,sw_mean,sw_std,nan_rate_mean,mean_runtime,sim_seconds_mean,teacher_seconds_mean,forward_seconds_mean,train_seconds_mean,reverse_seconds_mean,eval_seconds_mean,total_seconds_mean
approx_lowt_stationary,mirafzali,approx,5,0.00020028948783874513,0.0005080558859381446,1.7068807242971769,0.006271556475149243,0.0,1122.204,3.0875776946544646,0.152876865118742,3.2404545597732066,818.105625615269,297.1490633454174,2.059767684340477,1122.2033188432456
a_correction_lowt_stationary,mirafzali,a_correction,5,0.0020888090133666993,0.0013504456586087954,1.7362927888004518,0.0026428103382138,0.0,1119.9299999999998,3.056384602561593,0.0030875425785779954,3.059472145140171,816.9958829607815,296.6321027290076,1.9041711028665305,1119.9286443766207
full_lowt_stationary,mirafzali,mirafzali_full,5,0.00229259729385376,0.0006913568227421339,1.6123389123155847,0.005501379061091156,0.0,1119.4919999999997,3.053079181909561,0.0030102118849754333,3.0560893937945366,816.5364246521145,296.9713469196111,1.903134623169899,1119.4920898616315
