seed,config_key,method,correction,mmd_rbf,sliced_wasserstein,nan_rate,elapsed_seconds,sim_seconds,teacher_seconds,forward_seconds,train_seconds,reverse_seconds,eval_seconds,total_seconds,var_H,var_residual,mean_residual_norm
0,approx_lowt_stationary,mirafzali,approx,-0.00014394521713256836,1.711978295757102,0.0,1113.61,3.141860708594322,0.3936919402331114,3.5355526488274336,809.4823374450207,297.9235696531832,2.031242970377207,1113.6051891688257,0.547122061252594,,
0,a_correction_lowt_stationary,mirafzali,a_correction,0.0007835924625396729,1.7348165851777606,0.0,1127.2,2.861467296257615,0.0027200281620025635,2.8641873244196177,824.096922762692,297.8403268195689,1.8509213030338287,1127.1993823572993,1.1894166469573975,,
0,full_lowt_stationary,mirafzali,mirafzali_full,0.0032931268215179443,1.6051283412893855,0.0,1127.93,2.950459536164999,0.0027675163000822067,2.953227052465081,824.3440112043172,298.0608584545553,2.0134598035365343,1127.930137693882,5.814195156097412,,
